"","player_name","player_id","alt_id","league_id","goal","distance","cosangle","head","throughball","cross","fast_break","big_chance","open_play","freekick","difficult"
"73058","Robin Quaison",2403,0,2,0,59.19,0.984,0,0,0,0,0,1,0,0
"44293","Nabil Fekir",997,0,3,1,58.335,0.887,0,1,0,0,1,1,0,0
"47927","Daniel Wass",1277,0,3,0,77.023,0.981,0,0,0,0,0,1,0,0
"19830","Paco Alcácer",753,0,4,0,70.012,0.967,0,0,0,1,0,1,0,0
"27535","Isaac Cofie",1315,0,2,1,54.243,0.968,0,1,0,0,0,1,0,0
"125296","Jermain Defoe",687,0,1,0,60.851,0.948,0,0,0,0,0,0,0,0
"143491","Celso Borges",2646,0,4,1,51.68,0.678,0,0,0,0,0,0,0,0
"11175","Fredy Guarín",49,0,2,1,63.351,0.951,0,0,0,0,0,1,0,0
"27262","Djamel Mesbah",1199,0,2,0,60.293,0.971,0,0,0,0,0,1,0,0
"140428","Rafinha",150,0,4,0,70.081,0.979,0,0,0,0,0,1,0,0
"78433","Diego Farias",1403,0,2,0,73.188,0.976,0,0,0,0,0,1,0,0
"103873","Salomón Rondón",2854,0,1,0,71.551,0.974,0,0,0,0,0,1,0,0
"128747","Rachid",3200,0,4,0,63.872,0.944,0,0,0,0,0,1,0,0
"170516","Cristian Zapata",729,0,2,0,54.085,0.794,1,0,1,0,0,0,0,0
"110676","Daniel Ciofani",2978,0,2,0,67.092,0.966,0,0,0,0,0,1,0,0
"181883","Andreas Weimann",237,0,1,0,63.748,0.946,0,0,0,1,0,1,0,0
"145080","Joel Pohjanpalo",3466,0,5,0,54.241,0.778,1,0,1,0,0,1,0,0
"76544","Harry Kane",1940,0,1,0,71.485,0.97,0,0,0,0,0,1,0,0
"95126","Hiroshi Kiyotake",504,0,5,0,72.301,0.972,0,0,0,1,0,1,0,0
"49499","Robin Knoche",296,0,5,0,53.831,0.765,0,0,1,0,0,0,0,0
"72941","Tito",964,0,4,0,52.821,0.97,0,0,0,0,0,0,0,0
"137323","Pablo Hernández",1548,0,4,0,69.555,0.966,0,0,0,0,0,1,0,0
"59322","Ashley Barnes",2184,0,1,0,52.875,0.707,1,0,1,0,0,1,0,0
"38990","Simon Kjaer",1383,0,3,0,56.727,0.869,1,0,1,0,0,0,0,0
"51751","Charlie Austin",2127,0,1,0,59.146,0.906,1,0,1,0,0,0,0,0
"135017","Stefan Lex",2913,0,5,0,60.455,0.98,0,0,0,0,0,0,0,0
"114205","Jesé",836,0,4,0,52.726,0.986,0,1,0,0,0,1,0,0
"96474","Pierre-Emerick Aubameyang",282,0,5,0,56.661,0.856,0,1,0,0,1,1,0,0
"175902","Kieran Gibbs",658,0,1,0,63.004,0.974,0,0,0,0,0,1,0,0
"53734","Martin Harnik",320,0,5,1,46.515,-0.411,1,0,0,0,1,0,0,0
"165342","Andy Delort",2824,0,3,0,73.085,0.975,0,0,0,0,0,0,1,0
"134920","Ángel Di María",94,0,3,0,76.861,0.979,0,0,0,0,0,1,0,0
"36985","Milan Badelj",628,0,5,0,70.754,0.973,0,0,0,0,0,0,0,0
"142634","Yannick Bolasie",1011,0,1,0,68.219,0.976,0,0,0,0,0,1,0,1
"153679","Scott Arfield",2158,0,1,0,64.906,0.965,0,0,0,0,0,1,0,0
"2547","Luca Toni",527,0,2,0,59.425,0.906,0,1,0,0,1,1,0,1
"89404","Younousse Sankhare",1080,0,3,0,72.575,0.978,0,0,0,0,0,1,0,0
"130803","Patric",3235,0,2,0,60.582,0.919,0,0,0,0,0,1,0,0
"74905","Alexis Sánchez",25,0,1,0,53.085,0.72,1,0,0,0,0,1,0,0
"1216","Samuel Eto'o",563,0,1,0,59.36,0.974,0,0,0,0,0,1,0,0
"21911","Mattia Destro",1598,0,2,1,53.935,0.769,0,0,0,0,1,1,0,0
"177017","Luis Muriel",1105,0,2,0,79.44,0.982,0,0,0,0,0,1,0,0
"173963","Cristiano Ronaldo",86,0,4,0,58.527,0.899,1,0,1,0,0,1,0,0
"177838","Bo Svensson",3883,0,5,0,49.807,0.926,1,0,0,0,0,0,0,0
"170468","Maximilian Philipp",2173,0,5,0,58.838,0.903,0,0,0,0,0,1,0,0
"11586","Kevin Mirallas",334,0,1,1,71.074,0.973,0,0,0,1,0,1,0,0
"130013","Víctor Rodríguez",2339,0,4,0,73.051,0.983,0,0,0,0,0,0,1,0
"40859","Xherdan Shaqiri",145,0,5,0,57.438,0.942,0,0,0,0,1,1,0,0
"79761","Javi Guerra",38,0,4,1,48.242,0.892,0,0,0,0,1,1,0,0
"151022","Danilo Cataldi",2660,0,2,0,69.1,0.969,0,0,0,0,0,0,1,0
"5311","Gueida Fofana",996,0,3,0,75.569,0.985,0,0,0,0,0,0,0,0
"157440","Daniel Parejo",1179,0,4,0,49.707,0.987,0,0,0,0,0,1,0,0
"132971","Markus Suttner",2952,0,5,0,73.475,0.974,0,0,0,0,0,0,1,0
"35197","Florent Balmont",63,0,3,0,69.458,0.978,0,0,0,0,0,1,0,0
"63558","Andy Carroll",1737,0,1,0,52.78,0.707,1,0,0,0,0,0,0,0
"145069","Caglar Söyüncü",3510,0,5,0,52.894,0.882,1,0,1,0,0,0,0,0
"35482","Alexander Esswein",506,0,5,0,58.522,0.962,0,0,0,0,0,1,0,0
"264","Jérémy Sorbon",124,0,3,0,51.784,0.857,1,0,0,0,0,0,0,0
"177383","Alejandro Bedoya",900,0,3,0,52.106,0.98,0,0,0,0,0,1,0,1
"28957","Aleksandar Tonev",970,0,1,0,75.09,0.977,0,0,0,0,0,1,0,0
"179129","Xherdan Shaqiri",145,0,5,0,61.072,0.959,0,0,0,0,0,1,0,0
"134417","Gojko Kacar",2709,0,5,0,56.116,0.878,0,0,0,0,0,0,0,0
"6484","Guillermo",1378,0,4,0,55.501,0.888,1,0,1,0,0,0,0,0
"112417","Lamine Koné",1215,0,1,0,55.318,0.826,0,0,0,0,0,0,0,1
"163690","Jeremy Toljan",2066,0,5,0,57.669,0.987,0,0,0,0,0,1,0,0
"176081","Cédric Bakambu",930,0,3,0,70.411,0.968,0,0,0,0,0,1,0,1
"160737","Giovanni Simeone",3563,0,2,0,70.027,0.979,0,0,0,0,0,1,0,0
"177793","Sascha Mölders",313,0,5,0,53.823,0.761,0,0,1,0,0,1,0,0
"29837","Rafael van der Vaart",629,0,5,0,50.461,0.988,0,0,0,1,0,1,0,0
"49933","Angelo Palombo",607,0,2,0,66.141,0.954,0,0,0,0,0,1,0,0
"148165","Edgar Barreto",2294,0,2,0,75.632,0.981,0,0,0,0,0,1,0,0
"141548","Christophe Kerbrat",1462,0,3,0,54.144,0.92,1,0,0,0,0,0,0,0
"14678","Pedro León",467,0,4,0,73.173,0.975,0,0,0,0,0,0,1,0
"138233","Yunus Malli",257,0,5,0,54.231,0.889,0,0,0,0,1,1,0,0
"118548","Gerard Moreno",2356,0,4,0,54.975,0.807,1,0,1,0,0,1,0,0
"4157","Vitorino Antunes",344,0,4,0,73.397,0.976,0,0,0,0,0,1,0,0
"77680","Honorato Ederson",524,0,2,0,56.165,0.886,1,0,1,0,0,0,0,0
"161082","Giuseppe Rossi",431,0,4,0,49.643,0.937,0,0,0,0,0,1,0,0
"154493","Dries Mertens",584,0,2,0,65.155,0.964,0,0,0,0,0,1,0,0
"158251","Simone Verdi",2332,0,2,0,60.584,0.941,0,0,0,0,0,1,0,0
"40139","Johannes Geis",270,0,5,0,76.992,0.98,0,0,0,0,0,1,0,0
"42513","Marcelo Estigarribia",160,0,2,1,49.284,0.795,0,0,1,0,1,1,0,1
"153431","Issa Diop",3151,0,3,0,51.875,0.756,1,0,1,0,0,0,0,0
"63165","Panagiotis Kone",451,0,2,0,69.985,0.984,0,0,0,0,0,1,0,0
"150314","Joel Obi",1398,0,2,0,62.635,0.98,0,0,0,0,0,1,0,0
"145094","Moritz Hartmann",2844,0,5,0,53.034,0.935,0,0,1,0,0,1,0,0
"93706","Mathieu Valbuena",738,0,3,0,73.953,0.978,0,0,0,0,0,0,1,0
"12759","Saido Berahino",657,0,1,0,69.992,0.966,0,0,0,0,0,1,0,0
"171251","Antonio Candreva",519,0,2,0,58.139,0.948,0,0,1,0,0,1,0,0
"179415","Marco Sau",860,0,2,0,64.408,0.962,0,0,0,0,0,1,0,0
"44490","Leo Baptistao",1730,0,4,1,45.864,-0.815,0,0,0,0,1,1,0,0
"122653","Mathieu Debuchy",781,0,3,0,55.012,0.846,1,0,1,0,0,1,0,0
"76476","Zoltan Stieber",2354,0,5,0,61.519,0.927,0,0,0,0,0,1,0,0
"34477","Antonio Valencia",1252,0,1,0,59.862,0.947,0,0,0,0,0,1,0,0
"128456","James McArthur",2324,0,1,0,57.874,0.887,0,0,0,0,0,1,0,1
"175950","Andrea Ranocchia",991,0,2,0,53.709,0.797,1,0,1,0,0,0,0,0
"155812","Jordan Marié",3407,0,3,0,66.96,0.964,0,0,0,0,0,1,0,0
"162854","Marco Fabián",3206,0,5,0,57.884,0.976,0,0,0,0,0,1,0,0
"117410","Saúl Ñíguez",961,0,4,0,53.432,0.756,1,0,1,0,0,1,0,0
"86075","Cristiano Ronaldo",86,0,4,0,72.397,0.976,0,0,0,0,0,0,1,0
"89119","Bas Dost",1680,0,5,0,59.247,0.907,1,0,1,0,0,1,0,0
"25840","Peter Odemwingie",201,0,1,1,58.007,0.968,0,0,0,1,0,1,0,0
"88626","Paul-Georges Ntep",1851,0,3,0,61.542,0.959,0,0,0,0,0,1,0,0
"141602","Dries Mertens",584,0,2,0,72.421,0.974,0,0,0,0,0,0,1,0
"83693","Alessandro Gazzi",992,0,2,0,69.107,0.967,0,0,0,0,0,1,0,0
"178857","Robert Snodgrass",555,0,1,0,55.397,0.972,0,0,0,0,0,1,0,1
"102085","Bruno Fernandes",1305,0,2,0,68.881,0.975,0,0,0,0,0,1,0,0
"168907","Sergio León",3592,0,4,0,55.118,0.822,1,0,1,0,0,1,0,0
"42499","Pablo Daniel Osvaldo",568,0,2,0,54.831,0.969,0,0,0,0,0,1,0,0
"84403","Maxime Poundje",1674,0,3,0,73.976,0.983,0,0,0,0,0,1,0,0
"57352","Santi Mina",485,0,4,0,61.974,0.975,0,0,0,0,0,1,0,0
"36684","Javier Pastore",1217,0,3,0,59.244,0.953,0,0,0,0,0,1,0,0
"145021","Mario Gomez",1953,0,5,0,61.455,0.961,0,0,0,1,0,1,0,0
"168401","Maximilian Philipp",2173,0,5,0,52.264,0.753,0,0,0,0,0,0,0,0
"37655","Samir Nasri",327,0,1,0,55.35,0.919,0,1,0,0,1,1,0,0
"180547","Ezequiel Lavezzi",1164,0,3,0,66.905,0.974,0,0,0,0,0,1,0,0
"28636","Leandro Greco",532,0,2,0,76.803,0.985,0,0,0,0,0,1,0,0
"77746","Domenico Berardi",8,0,2,0,68.248,0.964,0,0,0,0,0,0,1,0
"167526","Diego Falcinelli",3091,0,2,0,57.512,0.901,0,0,0,0,0,1,0,0
"37105","Nampalys Mendy",74,0,3,0,51.505,0.827,0,0,0,0,1,1,0,0
"93478","Álvaro Morata",88,0,2,0,61.324,0.958,0,0,0,0,0,1,0,0
"6548","Ricardo Álvarez",43,0,2,0,72.442,0.986,0,0,0,0,0,1,0,0
"23304","Yacine Brahimi",395,0,4,0,60.435,0.914,0,0,0,0,0,1,0,0
"121246","Ciaran Clark",235,0,1,0,53.972,0.786,1,0,1,0,0,0,0,0
"60853","Simone Zaza",6,0,2,1,51.51,0.598,1,0,1,0,1,1,0,0
"5179","Cédric Bakambu",930,0,3,0,52.445,0.84,1,0,0,0,0,1,0,0
"45298","Joe Ledley",1840,0,1,0,53.467,0.816,1,0,1,0,0,0,0,0
"112211","Luis Muriel",1105,0,2,0,57.816,0.975,0,0,0,1,0,1,0,0
"64964","Jonjo Shelvey",567,0,1,0,74.745,0.978,0,0,0,0,0,0,1,0
"151331","Fernando Amorebieta",230,0,4,0,59.412,0.978,1,0,0,0,0,0,0,0
"158028","Karl Toko Ekambi",3368,0,3,0,55.153,0.894,0,1,0,0,1,1,0,0
"90737","Christoph Kramer",875,0,5,0,65.416,0.956,0,0,0,0,0,1,0,0
"130761","Jordan Marié",3407,0,3,0,70.206,0.967,0,0,0,0,0,1,0,0
"30887","Ricardo Álvarez",43,0,2,0,72.494,0.985,0,0,0,0,0,1,0,0
"12949","Antonio Di Natale",589,0,2,0,50.356,0.627,1,0,1,0,0,1,0,0
"162091","Levin Öztunali",2314,0,5,0,55.683,0.957,0,0,0,0,0,1,0,1
"103340","Eric-Maxim Choupo-Moting",261,0,5,0,51.593,0.976,0,0,0,0,0,0,0,0
"178111","Manolo Gabbiadini",602,0,2,0,79.661,0.985,0,0,0,0,0,1,0,0
"78687","Klaas-Jan Huntelaar",1781,0,5,0,52.105,0.963,0,0,0,0,0,1,0,1
"24443","Florian Thauvin",746,0,3,0,76.861,0.989,0,0,0,0,0,0,1,0
"165821","Josip Ilicic",1555,0,2,0,69.68,0.981,0,0,0,0,0,1,0,0
"102108","Alberto Gilardino",953,0,2,0,49.527,0.986,0,0,0,0,0,1,0,0
"139156","Stefano Sturaro",1751,0,2,0,55.088,0.864,1,0,1,0,0,1,0,0
"16753","Davide Astori",861,0,2,0,55.094,0.866,1,0,1,0,0,0,0,0
"7790","Gareth Bale",1063,0,4,1,54.284,0.797,0,0,0,0,1,1,0,0
"67768","Alberto Bueno",172,0,4,0,72.291,0.977,0,0,0,0,0,0,1,0
"17552","Carlos Bacca",651,0,4,0,57.935,0.956,0,0,0,0,0,1,0,0
"152611","Mauricio Isla",1120,0,2,0,69.148,0.981,0,0,0,0,0,0,0,1
"105156","Matt Ritchie",2802,0,1,0,75.245,0.977,0,0,0,0,0,1,0,0
"139282","Abdoulay Konko",1470,0,2,0,55.194,0.817,1,0,1,0,0,0,0,0
"113382","Dani García",2358,0,4,0,71.073,0.969,0,0,0,0,0,1,0,1
"66424","Gilles Sunu",1726,0,3,0,69.513,0.968,0,0,0,0,0,1,0,0
"168899","Luisinho",2446,0,4,0,69.993,0.966,0,0,0,0,0,1,0,0
"7407","Roland Lamah",1411,0,1,0,70.108,0.982,0,0,0,0,0,1,0,0
"33796","Seamus Coleman",417,0,1,0,56.544,0.968,0,0,0,0,0,1,0,0
"169924","Romelu Lukaku",335,0,1,0,68.691,0.969,0,0,0,0,0,1,0,0
"84741","Jeffrey Schlupp",2133,0,1,0,73.932,0.977,0,0,0,0,0,1,0,0
"102702","Dusan Svento",2496,0,5,1,55.299,0.82,0,0,0,0,1,1,0,0
"104196","Yevhen Konoplyanka",2974,0,4,0,56.461,0.974,0,0,0,0,0,1,0,0
"12811","Chicharito",1053,0,1,0,60.612,0.981,0,0,0,0,0,1,0,0
"135516","Lucas Castro",513,0,2,0,54.247,0.781,0,0,0,0,0,1,0,0
"162180","Jonas Hofmann",1662,0,5,0,67.788,0.963,0,0,0,0,0,1,0,0
"28231","Coro",211,0,4,0,69.158,0.971,0,0,0,0,0,1,0,0
"120698","Ivan Radovanovic",511,0,2,0,64.506,0.958,0,0,0,0,0,1,0,0
"63498","Yaya Sanogo",1923,0,1,0,57.189,0.883,0,0,0,0,0,0,0,1
"15633","Serge Gakpe",85,0,3,0,52.16,0.748,1,0,1,1,0,1,0,0
"61148","Fran Vélez",2045,0,4,0,73.769,0.977,0,0,0,0,0,1,0,0
"126226","Eden Hazard",564,0,1,0,70.973,0.972,0,0,0,0,0,1,0,0
"59401","Steven Davis",575,0,1,0,57.056,0.973,0,0,0,0,0,1,0,0
"23378","Rafael van der Vaart",629,0,5,0,74.288,0.978,0,0,0,0,0,0,0,0
"28811","Thomas Heurtaux",597,0,2,0,79.278,0.985,0,0,0,0,0,1,0,0
"116778","Leo Baptistao",1730,0,4,0,74.298,0.975,0,0,0,0,0,1,0,0
"152148","Sergio León",3592,0,4,0,49.143,0.928,0,0,0,0,0,0,0,1
"178722","Lorenzo Insigne",585,0,2,0,57.8,0.976,0,0,0,0,0,1,0,0
"170398","Fausto",3619,0,4,0,54.633,0.819,0,0,0,0,0,0,0,0
"164678","Yaya Touré",332,0,1,0,67.303,0.964,0,0,0,0,0,0,1,0
"46739","Hilton",474,0,3,1,53.889,0.791,1,0,1,0,0,0,0,0
"112547","Kenan Karaman",2372,0,5,0,68.746,0.965,0,0,0,0,0,1,0,0
"6026","Luiz Gustavo",300,0,5,0,70.83,0.969,0,0,0,0,0,0,0,1
"69612","Kevin Volland",263,0,5,1,60.523,0.921,0,0,0,1,0,1,0,0
"28011","Sergi Darder",346,0,4,0,78.844,0.982,0,0,0,0,0,1,0,0
"90213","Víctor Sánchez",466,0,4,0,59.404,0.933,0,0,0,0,0,0,0,1
"34672","Max Gradel",183,0,3,0,50.292,0.838,1,0,1,0,1,1,0,0
"37305","Víctor",1861,0,4,0,50.154,0.977,0,0,0,0,0,1,0,0
"147558","Karim Onisiwo",3276,0,5,0,57.102,0.934,0,0,0,0,0,1,0,0
"3624","Dries Mertens",584,0,2,0,73.281,0.977,0,0,0,0,0,1,0,0
"181305","Stefan Kutschke",293,0,5,1,59.805,0.907,0,0,0,0,1,1,0,0
"84641","Mathew Leckie",2843,0,5,0,70.071,0.969,0,0,0,0,0,0,0,0
"163843","Bruno",394,0,4,0,53.029,0.836,1,0,1,0,0,0,0,0
"152709","Paul Lasne",61,0,3,0,58.761,0.904,1,0,1,0,0,1,0,0
"83406","Nacer Chadli",1593,0,1,0,63.4,0.94,0,0,0,0,0,1,0,0
"171655","Hélder Lopes",3706,0,4,0,74.907,0.983,0,0,0,0,0,1,0,0
"176917","Juan Valera",1168,0,4,0,53.059,0.81,1,0,1,0,0,1,0,0
"47396","Abdoul Sissoko",2476,0,4,0,55.263,0.972,0,0,0,0,0,0,0,1
"3015","Robert Lewandowski",286,0,5,0,59.184,0.925,0,0,0,0,1,1,0,0
"141058","Moi Gómez",1713,0,4,0,60.014,0.995,0,0,0,0,0,0,1,0
"94571","Nikola Kalinic",2943,0,2,1,60.305,0.941,0,1,0,0,1,1,0,0
"23686","Daniel Sturridge",244,0,1,0,49.455,0.987,0,0,0,0,0,1,0,0
"71717","Ezequiel Lavezzi",1164,0,3,0,48.897,0.824,0,0,1,0,0,1,0,1
"63216","José Callejón",583,0,2,0,66.472,0.968,0,0,0,0,0,0,1,0
"104717","Koke",24,0,4,0,58.268,0.98,0,0,0,0,0,1,0,0
"171854","Renaud Cohade",974,0,3,0,53.573,0.972,0,0,0,0,0,1,0,0
"87801","Lars Bender",1224,0,5,0,54.461,0.853,0,0,0,0,0,1,0,1
"77437","Fakhreddine Ben Youssef",2747,0,3,0,53.709,0.954,0,0,0,0,0,1,0,0
"115871","Marco Russ",708,0,5,0,82.702,0.985,0,0,0,0,0,1,0,0
"101221","Lenny Nangis",2094,0,3,0,69.206,0.983,0,0,0,0,0,1,0,0
"118765","Marcel Heller",2835,0,5,0,59.125,0.962,0,0,0,0,0,1,0,0
"20031","Alessandro Matri",911,0,2,0,66.401,0.958,0,0,0,0,0,1,0,0
"182092","Gonzalo Castro",774,0,4,0,50.378,0.906,0,0,1,0,0,1,0,0
"55841","Domenico Berardi",8,0,2,0,65.259,0.969,0,0,0,0,0,0,1,0
"115544","Rachid Ghezzal",2581,0,3,0,55.281,0.842,0,0,1,0,1,1,0,0
"156869","Ismaila Sarr",3432,0,3,0,64.679,0.972,0,0,0,0,0,0,0,1
"75926","Pedro",891,0,4,0,54.856,0.894,0,0,0,0,0,1,0,0
"109017","Giampiero Pinzi",1107,0,2,0,67.471,0.959,0,0,0,0,0,1,0,0
"97544","Giovanni Sio",2672,0,3,0,54.194,0.973,0,0,0,0,0,1,0,0
"162686","Stefano Okaka",1932,0,1,0,54.24,0.778,1,0,1,0,0,1,0,0
"8980","Stéphane Sessegnon",661,0,1,0,69.373,0.965,0,0,0,0,0,1,0,0
"131138","Jérémy Menez",1166,0,3,0,59.112,0.983,0,0,0,0,0,1,0,0
"126885","Romain Alessandrini",903,0,3,0,76.279,0.979,0,0,0,0,0,1,0,0
"160081","Mark Noble",1258,0,1,0,66.11,0.971,0,0,0,0,0,0,0,1
"45302","Yannick Bolasie",1011,0,1,0,58.893,0.971,0,0,0,0,0,1,0,0
"73610","Thomas Müller",144,0,5,0,62.546,0.972,0,0,0,0,0,1,0,0
"2708","Faouzi Ghoulam",972,0,3,0,86.602,0.991,0,0,0,0,0,0,1,0
"159694","Mauricio Pinilla",590,0,2,0,68.751,0.963,0,0,0,0,0,0,1,0
"58222","Fabián Orellana",1006,0,4,0,72.749,0.974,0,0,0,0,0,0,1,0
"144760","Simon Falette",3430,0,3,0,59.184,0.9,1,0,0,0,0,0,0,0
"129433","Pedro León",467,0,4,0,79.768,0.99,0,0,0,0,0,0,1,0
"32794","Martin Lanig",1428,0,5,1,49.396,0.514,0,0,0,0,1,0,0,1
"46658","Kamil Grosicki",1876,0,3,0,53.426,0.8,0,0,0,1,1,1,0,0
"99549","Achraf Lazaar",2402,0,2,0,80.597,0.984,0,0,0,0,0,1,0,0
"101837","Sofiane Boufal",2631,0,3,0,72.33,0.973,0,0,0,0,0,1,0,0
"150228","Radja Nainggolan",595,0,2,0,70.736,0.968,0,0,0,0,0,1,0,0
"47293","Lorenzo Insigne",585,0,2,0,59.985,0.915,0,0,0,0,1,1,0,0
"69658","Xabi Alonso",1617,0,5,1,68.115,0.978,0,0,0,0,0,0,1,0
"150157","Luis Muriel",1105,0,2,0,59.407,0.955,0,0,0,0,0,1,0,0
"113391","Ion Ansotegi",176,0,4,0,54.203,0.802,1,0,1,0,0,0,0,0
"38884","Herve Bazile",2096,0,3,0,68.559,0.97,0,0,0,0,0,1,0,0
"11558","Romelu Lukaku",335,0,1,0,49.744,0.401,0,0,0,0,0,0,0,0
"29840","Hakan Calhanoglu",630,0,5,0,71.21,0.976,0,0,0,0,0,1,0,0
"96202","Marek Hamsik",586,0,2,0,65.125,0.958,0,0,0,0,0,1,0,0
"68400","Christian Benteke",968,0,1,0,49.283,0.483,0,0,0,0,0,0,0,0
"153987","Danny Latza",2955,0,5,0,71.806,0.983,0,0,0,0,0,1,0,0
"122027","Bouna Sarr",2106,0,3,0,59.809,0.916,0,0,0,0,0,1,0,0
"122611","Louis Poggi",3036,0,3,0,62.664,0.939,0,0,0,0,0,1,0,1
"22686","Roque Santa Cruz",342,0,4,0,53.567,0.776,1,0,1,0,0,0,0,0
"171124","Keita",928,0,2,0,60.271,0.939,0,0,0,0,0,1,0,0
"71873","Janek Sternberg",2561,0,5,0,68.872,0.989,0,0,0,0,0,0,0,0
"89723","Federico Dionisi",2937,0,2,0,79.312,0.984,0,0,0,0,0,1,0,0
"138891","Simone Zaza",6,0,1,0,61.403,0.965,0,0,0,0,0,1,0,0
"45571","Jonas Martin",1603,0,3,0,70.751,0.969,0,0,0,0,0,0,0,0
"166649","Florian Grillitsch",2853,0,5,0,58.987,0.908,0,0,0,0,0,1,0,0
"15206","Craig Noone",1589,0,1,0,57.683,0.94,0,0,1,0,0,1,0,0
"52418","Dimitri Payet",744,0,3,0,57.604,0.901,0,0,0,0,0,0,0,0
"108410","Guillaume Gillet",2100,0,3,0,75.556,0.979,0,0,0,0,0,1,0,0
"171607","Duje Cop",2638,0,4,0,59.075,0.966,0,0,0,0,0,1,0,0
"93072","Nabil El Zhar",89,0,4,0,54.712,0.843,1,0,1,0,0,1,0,0
"177657","Christian Benteke",968,0,1,1,51.617,0.611,1,0,1,0,0,0,0,0
"108722","Sergio Agüero",333,0,1,0,54.192,0.859,1,0,1,0,0,1,0,0
"65433","Dejan Lazarevic",1446,0,2,0,53.195,0.956,0,0,0,0,0,1,0,0
"18269","Willian",566,0,1,0,70.307,0.967,0,0,0,0,0,1,0,0
"51328","Philippe Coutinho",1267,0,1,0,70.427,0.969,0,0,0,1,0,1,0,0
"15640","Alain Traoré",1381,0,3,0,70.794,0.982,0,0,0,0,0,1,0,0
"7776","Verza",652,0,4,0,77.86,0.981,0,0,0,0,0,1,0,0
"91656","Cristiano Ronaldo",86,0,4,0,55.643,0.894,0,0,1,0,0,1,0,1
"118833","Cesc Fàbregas",34,0,1,0,52.35,0.671,1,0,1,0,0,0,0,0
"79931","Moustapha Diallo",885,0,3,0,57.887,0.889,1,0,0,0,0,1,0,0
"142501","Niklas Stark",635,0,5,0,54.425,0.844,1,0,1,0,0,0,0,0
"113013","Gonzalo Higuaín",1095,0,2,0,71.77,0.973,0,0,0,0,0,1,0,0
"78394","Andrea Bertolacci",1119,0,2,0,68.081,0.964,0,0,0,0,0,1,0,0
"58764","Guirane N'Daw",2147,0,3,0,55.576,0.912,0,0,1,0,0,1,0,0
"109639","Pierrick Capelle",2998,0,3,0,74.681,0.977,0,0,0,0,0,1,0,0
"147322","Adlène Guédioura",1029,0,1,0,76.71,0.979,0,0,0,0,0,0,1,0
"44872","Luis Muriel",1105,0,2,0,71.933,0.972,0,0,0,0,0,0,1,0
"89403","David Ducourtioux",1459,0,3,0,66.636,0.97,0,0,0,0,0,1,0,0
"54129","Joey Barton",2128,0,1,0,72.061,0.98,0,0,0,0,0,1,0,0
"5167","Luis Suarez",248,0,1,0,50.98,0.98,0,0,0,0,0,1,0,0
"88415","Luca Toni",527,0,2,0,52.562,0.687,1,0,1,0,0,1,0,0
"60744","David Silva",880,0,1,0,57.356,0.893,0,0,0,0,0,1,0,0
"120797","Pavel Kaderábek",2951,0,5,0,54.143,0.985,0,0,1,0,0,1,0,0
"151992","Jimmy Durmaz",3556,0,3,0,73.298,0.982,0,0,0,0,0,1,0,0
"61030","Nicolas Benezet",78,0,3,0,55.822,0.948,0,0,1,0,1,1,0,0
"57008","Steven Fletcher",828,0,1,0,56.789,0.98,0,0,0,0,0,1,0,0
"77660","Ivan Radovanovic",511,0,2,0,96.957,0.993,0,0,0,0,0,1,0,0
"95683","Mauricio Pinilla",590,0,2,0,49.546,0.965,0,0,1,0,0,0,0,1
"10455","Vedad Ibisevic",316,0,5,1,53.552,0.769,1,0,1,0,0,1,0,0
"143059","Thiago Cionek",3287,0,2,0,51.637,0.633,1,0,1,0,1,0,0,0
"100330","Jamie Vardy",2281,0,1,1,57.835,0.973,0,1,0,1,0,1,0,0
"101293","Kenan Karaman",2372,0,5,0,61.279,0.959,0,0,0,0,0,1,0,0
"164623","Niklas Süle",1232,0,5,0,50.688,0.67,0,0,0,0,0,0,0,0
"1163","Clément Grenier",542,0,3,0,78.626,0.983,0,0,0,0,0,0,1,0
"39022","Jordan Ferri",1282,0,3,0,74.109,0.975,0,0,0,0,0,1,0,0
"138698","Martin Hinteregger",3209,0,5,0,51.153,0.978,0,0,0,0,0,0,0,1
"180263","Olivier Giroud",660,0,1,1,50.47,0.646,0,0,0,0,1,1,0,0
"140454","Hernanes",436,0,2,0,74.112,0.977,0,0,0,0,0,1,0,0
"122659","Diego Contento",799,0,3,0,72.951,0.974,0,0,0,0,0,1,0,0
"97659","Daniel Didavi",1996,0,5,0,59.528,0.975,0,0,0,0,0,1,0,0
"81569","Mauro Icardi",47,0,2,0,74.081,0.978,0,0,0,0,0,1,0,0
"163670","Filip Kostic",2261,0,5,0,58.116,0.955,0,0,0,0,0,1,0,0
"169266","Kwon Chang-Hoon",3779,0,3,0,53.043,0.84,1,0,1,0,0,1,0,0
"10998","Manolo Gabbiadini",602,0,2,0,64.322,0.945,0,0,0,0,0,1,0,0
"60140","Jaume Costa",1018,0,4,0,68.176,0.964,0,0,0,0,0,1,0,0
"108227","Andrea Belotti",2362,0,2,0,75.604,0.979,0,0,0,0,0,1,0,0
"69628","Oliver Sorg",700,0,5,0,70.379,0.974,0,0,0,0,0,1,0,0
"138290","Kévin Monnet-Paquet",380,0,3,0,50.467,0.991,0,0,0,0,0,0,0,0
"53365","Manolo Gabbiadini",602,0,2,0,67.177,0.979,0,0,0,0,0,1,0,0
